Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,วันและเวลา ที่ให้คำปรึกษาแนะนำ,วิธีขอรับคำปรึกษา,สถานะของผู้ขอคำปรึกษา,อาชีพ,ภูมิลำเนา (จังหวัดอื่นโปรดระบุช่องอื่นๆ),ประเภทของคดีที่ให้คำปรึกษา,"คดี
ตามมาตรา",ประเด็นที่ขอคำปรึกษา (เลือกได้หลายช่อง),ข้อเท็จจริง/ประเด็นที่ขอคำปรึกษาแนะนำ ,ผลการให้คำปรึกษาแนะนำ
,โทร.021411075,,,,,,การใช้งาน,เพิ่มเติมตามคำสั่งศาลในระบบคดี,เอกสารตามที่แจ้งมา และได้,,,,,,,,,,
,,,,,,,ขั้นตอนปฏิบัติ/,อิเล็กทรอนิกส์ จึงอยากทราบว่าศาล,แจ้งเจ้าหน้าที่เทคนิคให้ตรวจสอบ,,,,,,,,,,
,,,,,,,การใช้งาน,ได้รับเอกสารที่ส่งมาหรือไม่,เพิ่มเติม พบว่าผู้ฟ้องคดีเลือกหัวข้อ,,,,,,,,,,
,,,,,,,,,เอกสารไม่ครบถ้วน ทำให้การยื่น,,,,,,,,,,
,,,,,,,,,เอกสารไม่สำเร็จ จึงได้แจ้งผู้ฟ้องคดี,,,,,,,,,,
,,,,,,,,,ให้ดำเนินการตามขั้นตอนอีกครั้ง,,,,,,,,,,
2024-12-25 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ติดตามผลการยื่นคำร้องขอขยาย,ได้แจ้งเจ้าหน้าที่ผู้รับผิดชอบ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ระยะเวลา,เพื่อทราบและดำเนินการต่อไป,,,,,,,,,,
2025-01-01 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้ยื่นคำขอขยายระยะเวลา,ตรวจสอบในระบบ พบว่าศาลได้มี,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,การยื่นคำแก้อุทธรณ์ เมื่อวันที่ ,หมายแจ้ง ธ.22 ส่งทางระบบ,,,,,,,,,,
,,,,,,,ขั้นตอนปฏิบัติ/,13 มกราคม 2568 จึงอยาก,อิเล็กทรอนิกส์ถึงผู้รับมอบอำนาจ ,,,,,,,,,,
,,,,,,,การใช้งาน,ทราบว่าศาลมีคำสั่งอย่างไร,เมื่อวันที่ 20 มกราคม 2568 ,,,,,,,,,,
,,,,,,,,,เวลา 14.25 น. ได้แจ้งผู้รับมอบ,,,,,,,,,,
,,,,,,,,,อำนาจทราบแล้ว,,,,,,,,,,
2025-01-01 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ผู้รับมอบอำนาจได้ยื่นคำขอขยาย,ตรวจสอบในระบบพบว่าศาล,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ระยะเวลาการยื่นคำแก้อุทธรณ์ ,ยังไม่มีคำสั่ง จึงได้แจ้งผู้รับมอบ,,,,,,,,,,
,,,,,,,,เมื่อวันที่ 20 มกราคม 2568 ,อำนาจว่าอยู่ระหว่างการพิจารณา,,,,,,,,,,
,,,,,,,,จึงอยากทราบว่าศาลมีคำสั่งอย่างไร,ของศาล และแจ้งเจ้าหน้าที่เพื่อ,,,,,,,,,,
,,,,,,,,,ดำเนินการต่อไป,,,,,,,,,,
2025-01-01 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,แจ้งว่าได้รับอีเมลแจ้งการส่งหมาย ,อาจเกิดจากความไม่เสถียรของ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ต.5 เมื่อเข้าสู่ระบบคดีเพื่อเปิดดูไฟล์,อินเทอร์เน็ต แนะนำให้รีเฟรช,,,,,,,,,,
,,,,,,,,เอกสารแนบ ไม่สามารถเปิดดูได้,หน้าจอ หรือลองออกจากระบบ,,,,,,,,,,
,,,,,,,,,แล้วเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,,
2025-01-01 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ผู้ร้องได้ยื่นคำขอตอบรับการใช้,ตรวจสอบในระบบพบว่ารับฟ้อง ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ระบบงานคดีอิเล็กทรอนิกส์ พร้อมทั้ง,ไม่ได้เพิ่มข้อมูลของผู้รับมอบอำนาจ,,,,,,,,,,
,,,,,,,,ยื่นหนังสือมอบอำนาจต่อศาลแล้ว ,เข้าสู่ระบบ จึงได้ประสานกับรับฟ้อง,,,,,,,,,,
,,,,,,,,จึงได้เข้าสู่ระบบงานคดีอิเล็กทรอนิกส์,เพื่อดำเนินการเพิ่มชื่อผู้รับมอบ,,,,,,,,,,
,,,,,,,,เพื่อดูเอกสารในคดี แต่ยังไม่สามารถ,อำนาจเรียบร้อยแล้ว,,,,,,,,,,
,,,,,,,,เปิดดูเอกสารได้ จึงขอสอบถามว่าต้อง,,,,,,,,,,,
,,,,,,,,ดำเนินการอย่างไรเพิ่มเติม,,,,,,,,,,,
2025-01-06 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ผู้ฟ้องคดีได้ยื่นคำขอตรวจสำนวนคดี,คดีอยู่ในขั้นตอนการตรวจรับ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ลงวันที่ 6 กุมภาพันธ์ 2568 ขอเรียน,คำอุทธรณ์ของศาล เมื่อศาลมีคำสั่ง,,,,,,,,,,
,,,,,,,,สอบถามว่าศาลมีคำสั่งอนุญาตแล้ว,เกี่ยวกับคำขอดังกล่าว จะมีการแจ้ง,,,,,,,,,,
,,,,,,,,หรือไม่,ผู้ฟ้องคดีให้ทราบต่อไป,,,,,,,,,,
2025-01-08 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ขอสอบถามขั้นตอนการลงทะเบียน,ได้แนะนำขั้นตอนการสมัครใช้งาน,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,เพื่อใช้งานระบบงานคดีอิเล็กทรอนิกส์,และลงทะเบียนเข้าสู่ระบบงานคดี,,,,,,,,,,
,,,,,,,,ของศาลปกครองสูงสุด,อิเล็กทรอนิกส์ตามระเบียบที่กำหนด,,,,,,,,,,
2025-01-08 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้ยื่นคำขออื่นเพื่อขอขยายระยะเวลา,สอบถามพนักงานคดีปกครอง,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ในการยื่นคำให้การออกไปอีก 30 วัน,เจ้าของสำนวน ได้รับแจ้งว่า,,,,,,,,,,
,,,,,,,ขั้นตอนปฏิบัติ/,ขอสอบถามว่า ศาลมีคำสั่งอนุญาต,ศาลมีคำสั่งอนุญาตตามคำขอแล้ว ,,,,,,,,,,
,,,,,,,การใช้งาน,หรือไม่,และจะมีการส่งหมายแจ้งให้ผู้ขอ,,,,,,,,,,
,,,,,,,,,คำปรึกษาทราบในลำดับต่อไป ,,,,,,,,,,
2025-01-14 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้ยื่นคำขอขยายระยะเวลาในการจัด,ตรวจสอบในระบบพบว่า คำขอ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ทำคำแก้อุทธรณ์ ขอเรียนสอบถามว่า,ดังกล่าวอยู่ระหว่างการพิจารณา,,,,,,,,,,
,,,,,,,การใช้งาน,ศาลมีคำสั่งอนุญาตแล้วหรือไม่,ของศาล จึงได้แจ้งพนักงานคดี,,,,,,,,,,
,,,,,,,,,ปกครองเพื่อทราบ และต่อมาศาล,,,,,,,,,,
,,,,,,,,,มีคำสั่งอนุญาตตามคำขอแล้ว,,,,,,,,,,
2025-01-17 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ขอสอบถามลำดับการเป็นผู้อุทธรณ์,ได้ตรวจสอบข้อมูลจากระบบ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,และคู่กรณีในคดีอุทธรณ์ เนื่องจากเป็น,งานคดีปกครองแล้ว และแจ้งผู้ขอ,,,,,,,,,,
,,,,,,,ขั้นตอนปฏิบัติ/,การอุทธรณ์จากทั้งสองฝ่าย,คำปรึกษาให้ทราบรายละเอียด,,,,,,,,,,
,,,,,,,การใช้งาน,,เรียบร้อยแล้ว,,,,,,,,,,
2025-01-17 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,คำอุทธรณ์ของผู้ถูกฟ้องคดีที่ 1 ,ได้โทรปรึกษาพนักงานคดีปกครอง,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ขาดเอกสารหน้าที่ 8 ขอสอบถามว่า,เพื่อตรวจสอบเอกสารในสำนวน,,,,,,,,,,
,,,,,,,,ศาลได้รับเอกสารดังกล่าวหรือไม่,พบว่าเอกสารในสำนวนมีครบถ้วน,,,,,,,,,,
,,,,,,,,,แล้ว จึงได้ดำเนินการสแกนเอกสาร,,,,,,,,,,
,,,,,,,,,ฉบับสมบูรณ์เข้าใหม่ในระบบ โดย ,,,,,,,,,,
,,,,,,,,,1) ลบไฟล์เดิม 2) สร้างหัวข้อใหม่ ,,,,,,,,,,
,,,,,,,,,3) สแกนและนำเข้าเอกสารใหม่,,,,,,,,,,
,,,,,,,,,ในระบบอิเล็กทรอนิกส์,,,,,,,,,,
2025-01-29 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้รับหมาย ต.11.2 ลงวันที่ 25 ,ตรวจสอบในระบบงานคดีพบว่า ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,กุมภาพันธ์ 2568 (ลำดับที่ 82) ทาง,เอกสารสรุปข้อเท็จจริงของตุลาการ,,,,,,,,,,
,,,,,,,,ระบบงานคดีอิเล็กทรอนิกส์ แต่ไม่พบ,เจ้าของสำนวน ฉบับลงวันที่ 25 ,,,,,,,,,,
,,,,,,,,สรุปข้อเท็จจริงของตุลาการเจ้าของ,กุมภาพันธ์ 2568 ปรากฏอยู่ใน,,,,,,,,,,
,,,,,,,,สำนวน,ลำดับที่ 78 ของเอกสารในสำนวน,,,,,,,,,,
